casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,violent_cat,property_cat
2024-00000210,JOSLIN ST  &  MANTON AVE,2024-01-01T18:56:00.000,1,2024,Auto Towed,Not Used,Parking or MV Violation,0,NEastman,2024-00000210-001,None,None
